,User,Source,Text,Date,Compound,Positive,Negative,Neutral,Tweets Ago
200,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","For the first time ever, California health officials release guidelines about cellphone radiation and general publi… https://t.co/54adTFySml",Fri Dec 15 20:35:02 +0000 2017,0.0,0.0,1.0,0.0,1
201,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Kansas congressional hopeful Andrea Ramsey drops out over 2005 harassment suit https://t.co/RutU2aZbWR https://t.co/5yfc7aCFTD,Fri Dec 15 20:14:01 +0000 2017,-0.0516,0.185,0.618,0.197,2
202,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""I don't share the view that the FBI is not functioning at a high level all over the country,"" Attorney General Jef… https://t.co/ZLCbV0YwHZ",Fri Dec 15 20:02:26 +0000 2017,-0.2235,0.0,0.918,0.082,3
203,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","Reporter: ""The FBI has been in the news lately in terms of bias...do you share the assessment of the president?""
AG… https://t.co/s9RXirUe7A",Fri Dec 15 19:56:05 +0000 2017,0.296,0.095,0.905,0.0,4
204,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","AG Jeff Sessions: ""To the communities that are suffering, hear this: help is on the way. We are marshaling our reso… https://t.co/abDLk1OeD1",Fri Dec 15 19:47:37 +0000 2017,-0.1027,0.105,0.775,0.12,5
205,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","WATCH LIVE: Attorney General Jeff Sessions addresses ""combating surge in violent crime ""https://t.co/6aOe3aCmnW https://t.co/r3SOmIAVPu",Fri Dec 15 19:40:30 +0000 2017,-0.8126,0.0,0.619,0.381,6
206,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""There it is, confirmation that Harvey Weinstein derailed my career.""  Ashley Judd, Mira Sorvino respond after dire… https://t.co/NohY52xGgQ",Fri Dec 15 19:25:01 +0000 2017,-0.34,0.0,0.876,0.124,7
207,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""Star Wars: The Last Jedi"" rakes in $45 million opening night, earning the second-highest Thursday night opening ev… https://t.co/8bakA3RfGp",Fri Dec 15 19:12:41 +0000 2017,-0.5574,0.0,0.833,0.167,8
208,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Sen. John Kennedy: Have you ever tried a jury trial?
Pres. Trump's judicial nominee: No.

""Hoo-boy,"" one Democratic… https://t.co/6G2AiB7Xfa",Fri Dec 15 18:46:23 +0000 2017,-0.296,0.0,0.885,0.115,9
209,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Tracking your spending can be a headache. But these apps can make money management a whole lot easier -- you may ev… https://t.co/KitexvPihD,Fri Dec 15 18:15:44 +0000 2017,0.4215,0.123,0.877,0.0,10
210,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""We hope that this pressure campaign will cause North Korea to alter its course,"" Secretary of State Rex Tillerson… https://t.co/NWQiY8RAb7",Fri Dec 15 17:53:08 +0000 2017,0.1779,0.126,0.779,0.095,11
211,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","In the fight to improv our collective health, what medical advances can we anticipate in 2018?… https://t.co/u0Lh5CjJba",Fri Dec 15 17:49:01 +0000 2017,-0.3818,0.0,0.86,0.14,12
212,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Western Wall would be part of Israel, White House suggests:
https://t.co/ni7HopeZ2H https://t.co/Z17zRCwu4G",Fri Dec 15 17:20:01 +0000 2017,0.0,0.0,1.0,0.0,13
213,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Dutch police shoot man armed with knife at Amsterdam airport; suspect has been detained and removed from the scene:… https://t.co/JEYgjQBQKs,Fri Dec 15 17:12:01 +0000 2017,-0.743,0.0,0.7,0.3,14
214,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","With the FCC's repeal of net neutrality, here's what you can expect from your internet service providers:… https://t.co/g8uOdVY8z4",Fri Dec 15 16:50:01 +0000 2017,0.0,0.0,1.0,0.0,15
215,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","America's income inequality is on par with Russia's, according to a new report: https://t.co/ML75YZLRZz https://t.co/mvphTTDiEB",Fri Dec 15 16:35:01 +0000 2017,0.0,0.0,1.0,0.0,16
216,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","SpaceX supply ship, loaded with 4,800 pounds of equipment bound for International Space Station, lifts off from lau… https://t.co/nyFGhegtwr",Fri Dec 15 16:20:01 +0000 2017,0.0,0.0,1.0,0.0,17
217,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Penn State officials displayed ""a shocking apathy"" to dangers from excessive drinking, a new grand jury report says… https://t.co/1etJuz1Zsk",Fri Dec 15 16:05:40 +0000 2017,-0.6249,0.12,0.558,0.323,18
218,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""To many other young Americans watching at home, of which there are many, you see, there is the fake news back ther… https://t.co/WKrplHvWS2",Fri Dec 15 15:57:52 +0000 2017,-0.4767,0.0,0.876,0.124,19
219,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""To any member of MS-13 listening, I have a message for you: We will find you. We will arrest you. We will jail you… https://t.co/ozQn3lpWuh",Fri Dec 15 15:54:53 +0000 2017,-0.34,0.0,0.902,0.098,20
220,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","President Trump on reforming U.S. immigration: ""They have a lottery. You pick people. Do you think the country is g… https://t.co/QVUII6eu0j",Fri Dec 15 15:51:46 +0000 2017,0.0,0.0,1.0,0.0,21
221,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""We will protect those who protect us, and we believe criminals who kill police officers should get the death penal… https://t.co/BPODQyLXt0",Fri Dec 15 15:48:08 +0000 2017,-0.8442,0.155,0.478,0.367,22
222,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""Instead of holding up our police as role models and mentors, they have been subjected to malicious attacks on thei… https://t.co/KcEeBTki1M",Fri Dec 15 15:46:46 +0000 2017,-0.4404,0.0,0.873,0.127,23
223,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","“In 2015 and 2016, we witnessed the steepest two-year consecutive increase in murders in nearly half a century,” Pr… https://t.co/0BbLtls0UQ",Fri Dec 15 15:44:09 +0000 2017,-0.4019,0.099,0.73,0.172,24
224,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""I want you to know that with me as your president, America's police will have a true friend and loyal champion in… https://t.co/zeMaxCSiHr",Fri Dec 15 15:40:46 +0000 2017,0.9231,0.457,0.543,0.0,25
225,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""It is in honor to stand here today with incredible men and women of law enforcement,"" President Trump says, beginn… https://t.co/gNTYj6tx8B",Fri Dec 15 15:37:46 +0000 2017,0.4939,0.138,0.862,0.0,26
226,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Texas attorney general's aide resigns after reports surfaced of him disparaging stories of sexually harassed women… https://t.co/FSbJwNA0NU,Fri Dec 15 15:21:35 +0000 2017,-0.8402,0.0,0.609,0.391,27
227,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",WATCH LIVE: President Trump participates in FBI National Academy graduation ceremony; his speech comes after he cri… https://t.co/YdLEU280ns,Fri Dec 15 15:10:04 +0000 2017,0.0,0.0,1.0,0.0,28
228,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Life expectancy for women in the U.S. has stalled, leaving American females at the bottom of the list of the wealth… https://t.co/0eJUBTOPfV",Fri Dec 15 15:00:02 +0000 2017,-0.2023,0.0,0.921,0.079,29
229,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","President Trump on phone call with Russian President Putin: ""The primary point was to talk about North Korea, becau… https://t.co/BlbITTQadX",Fri Dec 15 14:45:55 +0000 2017,0.0,0.0,1.0,0.0,30
230,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Detectives outside Atlanta are investigating a case of alleged rape involving a 16-year-old girl and an Uber driver… https://t.co/ipLhQMw14E,Fri Dec 15 14:45:01 +0000 2017,-0.6908,0.0,0.773,0.227,31
231,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""There is absolutely no collusion. I didn't make a phone call to Russia. I have nothing to do with Russia. Everybod… https://t.co/X97m3W7J4h",Fri Dec 15 14:43:51 +0000 2017,-0.3597,0.0,0.878,0.122,32
232,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""Everybody -- the level of anger at what they've been witnessing with respect to the FBI is certainly very sad,"" Pr… https://t.co/8Gq4wAibwE",Fri Dec 15 14:41:24 +0000 2017,0.2023,0.195,0.674,0.131,33
233,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",MOMENTS AGO: President Trump speaks to reporters before departing the White House for a speech at the FBI's trainin… https://t.co/cfuHQIbuFj,Fri Dec 15 14:39:13 +0000 2017,0.0,0.0,1.0,0.0,34
234,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Ailing GOP senators John McCain and Thad Cochran missed votes this week, but their presence will be crucial early n… https://t.co/uZhXRtR7Ij",Fri Dec 15 14:30:01 +0000 2017,-0.1531,0.0,0.926,0.074,35
235,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",The European Union clears the way for Brexit talks with Britain to move onto the second stage:… https://t.co/kf0cjI8h0b,Fri Dec 15 14:15:01 +0000 2017,0.0772,0.071,0.929,0.0,36
236,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","The wife of a Kentucky lawmaker who killed himself calls his death a ""high-tech lynching based on lies and half-tru… https://t.co/1TsFGNCxwR",Fri Dec 15 13:55:00 +0000 2017,-0.9042,0.0,0.588,0.412,37
237,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","“These things all have computers in them, and those computers have vulnerabilities. And over time, criminals unders… https://t.co/xBJstu9dfb",Fri Dec 15 13:41:42 +0000 2017,-0.6486,0.0,0.751,0.249,38
238,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","“The responsibility of the identity of yourself, your family, your loved ones, is extremely important. We call this… https://t.co/ZNwvkEtpBr",Fri Dec 15 13:37:31 +0000 2017,0.7178,0.261,0.739,0.0,39
239,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","The U.S. has seen a number of massive cyberattacks in 2017, and a recent report says cybercrime is now costing the… https://t.co/z8qK5JhCHL",Fri Dec 15 13:33:40 +0000 2017,0.0772,0.064,0.936,0.0,40
240,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Poll: Most Americans think President Trump is trying to obstruct the probe into Russian meddling… https://t.co/Bt00HKDi4z,Fri Dec 15 13:30:01 +0000 2017,0.0,0.0,1.0,0.0,41
241,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","@CBSNews MORE: Prince Harry and Meghan Markle will be wed in St. George's Chapel at Windsor Castle on May 19, 2018… https://t.co/guJcgKIwxN",Fri Dec 15 13:24:01 +0000 2017,0.0,0.0,1.0,0.0,42
242,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","In 2017, we've seen new guidelines for blood pressure &amp; the opioid crisis being declared a public health emergency.… https://t.co/nndkrtaqDx",Fri Dec 15 13:19:02 +0000 2017,-0.743,0.0,0.73,0.27,43
243,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","“But if [President] Trump is correct, he thinks there is no collusion and there is nothing here, he should welcome… https://t.co/0FfDsnVWJq",Fri Dec 15 13:15:22 +0000 2017,-0.296,0.0,0.901,0.099,44
244,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","JUST IN: Prince Harry and Meghan Markle will be married on May 19, 2018, Kensington Palace announces https://t.co/7FflSIkyzd",Fri Dec 15 13:13:33 +0000 2017,0.0,0.0,1.0,0.0,45
245,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",A new security screening technique -- designed to spot hidden explosives and suicide vests -- is being tested a wee… https://t.co/yG3nLie8jH,Fri Dec 15 13:10:01 +0000 2017,-0.4767,0.1,0.711,0.188,46
246,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",.@washingtonpost associate editor @realBobWoodward joins @CBSThisMorning to discuss the GOP tax plan: https://t.co/4l8bgz4Lpp,Fri Dec 15 13:07:59 +0000 2017,0.0,0.0,1.0,0.0,47
247,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","A Dallas mother is in jail, accused of faking her 8-year-old son's multiple illnesses. The boy's father is now spea… https://t.co/T4pGBd0m46",Fri Dec 15 12:50:01 +0000 2017,-0.802,0.0,0.675,0.325,48
248,@CBSNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CBSThisMorning: ✔️   Democratic Senator Ron Wyden says the final tax bill will not allow churches to endorse political candidates.
✔️…",Fri Dec 15 12:48:32 +0000 2017,0.1615,0.1,0.827,0.073,49
249,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",A new security screening technology is being tested a week before what's expected to be a record-breaking holiday t… https://t.co/8h7HHUaDKs,Fri Dec 15 12:45:25 +0000 2017,0.6249,0.254,0.746,0.0,50
250,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","In a @60Minutes/@washingtonpost investigation, whistleblowers revealed how a new law weakened the DEA's ability to… https://t.co/IR8cVqHNQX",Fri Dec 15 12:38:34 +0000 2017,0.0,0.139,0.723,0.139,51
251,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","More women are accusing Dustin Hoffman of sexual misconduct, including an incident in which a playwright says the a… https://t.co/thd9oZBgps",Fri Dec 15 12:30:01 +0000 2017,-0.2415,0.0,0.902,0.098,52
252,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",NASA is celebrating after groundbreaking artificial intelligence helped discover a new planet. @CBSMMiller reports:… https://t.co/NtmB42yReg,Fri Dec 15 12:21:09 +0000 2017,0.7783,0.362,0.638,0.0,53
253,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","A Dallas mother is in jail, accused of faking her 8-year-old son's multiple illnesses. Christopher Bowen reportedly… https://t.co/mKLpl9YaIl",Fri Dec 15 12:18:30 +0000 2017,-0.802,0.0,0.631,0.369,54
254,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",Oscar-winning actor Dustin Hoffman is facing new sexual misconduct allegations: https://t.co/ke9EtKRwv2 https://t.co/P72fdoFuAX,Fri Dec 15 12:17:21 +0000 2017,0.0,0.0,1.0,0.0,55
255,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",The NYPD is investigating allegations of sexual misconduct against music mogul Russell Simmons:… https://t.co/QvIw27Kyqj,Fri Dec 15 12:15:53 +0000 2017,0.0,0.0,1.0,0.0,56
256,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",Some states are threatening lawsuits after the Federal Communications Commission removed net neutrality rules on in… https://t.co/w0whhCYfCx,Fri Dec 15 12:13:59 +0000 2017,-0.6124,0.0,0.75,0.25,57
257,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",President Trump called Russia's president Thursday to say thank you. They spoke after Vladimir Putin's year-end new… https://t.co/i24CRxO6Ip,Fri Dec 15 12:12:52 +0000 2017,0.3612,0.128,0.872,0.0,58
258,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",President Trump is expected to give a speech Friday at the FBI's training headquarters in Quantico. His speech to l… https://t.co/J34QOpwVyX,Fri Dec 15 12:11:21 +0000 2017,0.0,0.0,1.0,0.0,59
259,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Rep. Pramila Jayapal is calling for a hearing on the sexual misconduct allegations against President Trump:… https://t.co/MwuuQvXXmt,Fri Dec 15 12:10:01 +0000 2017,0.0,0.0,1.0,0.0,60
260,@CBSNews,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","Republican leaders made a promise to finish tax reform by Christmas. The clock is ticking, and their plans just hit… https://t.co/I8lMfqQEXm",Fri Dec 15 12:06:37 +0000 2017,0.3182,0.108,0.892,0.0,61
261,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Can Disney's Fox deal transform Hulu into a Netflix-killer? Once the transaction closes, Disney will have a control… https://t.co/5xCllei3Zt",Fri Dec 15 11:50:01 +0000 2017,0.0,0.0,1.0,0.0,62
262,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",6 people were killed and 8 people are in serious condition after a regional train hit a school bus on a crossing in… https://t.co/tR3aIKat75,Fri Dec 15 11:30:02 +0000 2017,-0.7003,0.0,0.746,0.254,63
263,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",A Democratic senator took to Twitter to highlight a Trump judicial nominee's apparent inability to answer basic que… https://t.co/g8lg20lq4C,Fri Dec 15 11:10:01 +0000 2017,-0.0772,0.119,0.746,0.134,64
264,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Fertility doctor who lied about using his own sperm avoids jail time https://t.co/uiLDkiFCfv https://t.co/YOb9eu2lPB,Fri Dec 15 11:03:04 +0000 2017,-0.5106,0.0,0.736,0.264,65
265,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Indonesia court rejects bid to make gay sex illegal https://t.co/BckOBPA6LD https://t.co/7Rp4x2sJP6,Fri Dec 15 10:48:05 +0000 2017,-0.7783,0.0,0.57,0.43,66
266,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",How do you airlift a rhinoceros? https://t.co/TqOPOAM3zR https://t.co/9dr6B7VLc0,Fri Dec 15 10:33:06 +0000 2017,0.0,0.0,1.0,0.0,67
267,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Republicans push final version of tax bill, but holdouts remain https://t.co/CbRa2yfLoc https://t.co/2hbBlpsLOB",Fri Dec 15 10:18:07 +0000 2017,0.0,0.0,1.0,0.0,68
268,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Chris Long on his ""responsibility"" to give back, and why he's donating an entire season's pay… https://t.co/dgCvrTFLi2",Fri Dec 15 10:03:05 +0000 2017,0.0,0.0,1.0,0.0,69
269,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Texas mother accused of faking son's illness; boy had 13 ""major"" surgeries https://t.co/8b4PuD6dp6 https://t.co/2XJsvVHFbE",Fri Dec 15 09:48:06 +0000 2017,-0.7717,0.0,0.588,0.412,70
270,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",The United States of Indebted America https://t.co/2dyaN4bt3W https://t.co/e29MZvwdyQ,Fri Dec 15 09:33:08 +0000 2017,0.4215,0.286,0.714,0.0,71
271,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Police bust multimillion-dollar weed ""fortress"" in Southern California https://t.co/kUE1oe7ODc https://t.co/G4NqyxnpZQ",Fri Dec 15 09:18:12 +0000 2017,0.0,0.0,1.0,0.0,72
272,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","16 charged in connection with heroin, cocaine delivery service in California https://t.co/KJiIgwbLCZ https://t.co/zzKILNS9m6",Fri Dec 15 09:03:05 +0000 2017,-0.6124,0.0,0.688,0.312,73
273,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",GOP senator obtains draft FBI statement on Clinton email investigation https://t.co/qdCOHYG9ot https://t.co/xjndKKvPTe,Fri Dec 15 08:48:05 +0000 2017,0.0,0.0,1.0,0.0,74
274,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Woman found dead in water off S.F. Bay Trail was Google employee https://t.co/8SXh9mXHvo https://t.co/0fCOHEmYmN,Fri Dec 15 08:33:04 +0000 2017,-0.6486,0.0,0.751,0.249,75
275,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Iowa mom guilty in starving death of teen who weighed 85 pounds https://t.co/sUWKzIJKdP https://t.co/A6GFgDmjJl,Fri Dec 15 08:18:06 +0000 2017,-0.8591,0.0,0.537,0.463,76
276,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",What we learned about grief from Sandy Hook parents https://t.co/rIR3ERTkUu https://t.co/YofuZ1rtoi,Fri Dec 15 08:03:05 +0000 2017,-0.4939,0.0,0.758,0.242,77
277,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","U.S. fighter jets intercept Russian aircraft over Syria, Pentagon says https://t.co/sVmPn3P69c https://t.co/q0UaoQe4f9",Fri Dec 15 07:48:05 +0000 2017,0.1531,0.127,0.873,0.0,78
278,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Cousins charged in shooting deaths of 4 Pa. men plead not guilty https://t.co/7Vu64JalFm https://t.co/al9toEjrHj,Fri Dec 15 07:33:04 +0000 2017,0.1361,0.154,0.727,0.119,79
279,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Ohio teacher seen tackling student in ""disturbing"" video is suspended https://t.co/s8XYpk9wXH https://t.co/eVavh0vf05",Fri Dec 15 07:18:10 +0000 2017,-0.4767,0.0,0.78,0.22,80
280,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Closing arguments scheduled in Jeff Flake son's lawsuit against Joe Arpaio https://t.co/FxjhV4WNRe https://t.co/emtdzgWyHg,Fri Dec 15 07:03:04 +0000 2017,-0.5574,0.0,0.705,0.295,81
281,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Mimi O'Donnell opens up on partner Philip Seymour Hoffman's death https://t.co/cbnwwBBVDM https://t.co/wvw5QWbx6t,Fri Dec 15 06:48:06 +0000 2017,-0.5994,0.0,0.738,0.262,82
282,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Charges upgraded for Charlottesville car attack suspect James Fields, Jr. https://t.co/IcMdKFPaQU https://t.co/wX7O0Nlls3",Fri Dec 15 06:33:05 +0000 2017,-0.7506,0.0,0.549,0.451,83
283,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Joe Biden on Anita Hill: ""I owe her an apology"" https://t.co/aqGlibkz8Z https://t.co/R2D4JFaHIq",Fri Dec 15 06:18:11 +0000 2017,0.0516,0.098,0.902,0.0,84
284,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Firefighter charged with killing pregnant teen in DUI crash https://t.co/Q9lY2F0IFn https://t.co/Bgcn974Mub,Fri Dec 15 06:03:06 +0000 2017,-0.836,0.0,0.473,0.527,85
285,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Phoenix man forced to eat marijuana by police settles suit https://t.co/eCDxZ3GA9t https://t.co/zf45uNsT16,Fri Dec 15 05:48:06 +0000 2017,-0.4588,0.0,0.786,0.214,86
286,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Marco Rubio threatens to vote ""no"" on tax bill https://t.co/rZpdozs5Ek https://t.co/PQzkaX0KWR",Fri Dec 15 05:40:04 +0000 2017,-0.3818,0.0,0.794,0.206,87
287,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",White House press secretary Sarah Sanders ends #PieGate https://t.co/cen3cq2dcn https://t.co/cQzFqeJfdp,Fri Dec 15 05:33:06 +0000 2017,0.0,0.0,1.0,0.0,88
288,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Texas mother accused of faking son's illness; boy had 13 ""major"" surgeries https://t.co/HtutFZmGPJ https://t.co/1BUZBaq5v9",Fri Dec 15 05:18:06 +0000 2017,-0.7717,0.0,0.588,0.412,89
289,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","ABC severs ties with ""Great American Baking Show"" judge Johnny Iuzzini https://t.co/nn1OkD9oqv https://t.co/KTKTGxpbYz",Fri Dec 15 05:10:05 +0000 2017,0.6249,0.255,0.745,0.0,90
290,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Video captures moment ecstatic teen learns he got into Harvard https://t.co/6pRm9Rz0Ee https://t.co/lNgzhzbmyT,Fri Dec 15 05:03:05 +0000 2017,0.5106,0.231,0.769,0.0,91
291,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",How one Sandy Hook mom is keeping her 6-year-old daughter's dream alive https://t.co/HGDi0CUhAB https://t.co/pljkV4zAkB,Fri Dec 15 04:48:05 +0000 2017,0.5574,0.277,0.723,0.0,92
292,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","DNA on Coke can leads to arrest in 1989 rape, murder of Washington teen https://t.co/lNe6pPHOKH https://t.co/bxRa0YsqZl",Fri Dec 15 04:37:57 +0000 2017,-0.9153,0.0,0.524,0.476,93
293,@CBSNews,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Suspended University of Houston frat indicted for hazing https://t.co/RQUtICT2DW https://t.co/9LO3wFmBmz,Fri Dec 15 04:30:20 +0000 2017,-0.4767,0.0,0.744,0.256,94
294,@CBSNews,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",#PieGate ends: Press Secretary Sarah Sanders proved her baking skills at the White House today after critics doubte… https://t.co/AQ4Z92pa9j,Fri Dec 15 04:20:34 +0000 2017,-0.296,0.0,0.891,0.109,95
